UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
7066,L54245,L,300.8,310.6,1384,52.9,165,0,0,0,0,0,0
5800,L52979,L,301.5,310.8,1593,34.5,162,0,0,0,0,0,0
3939,L51118,L,302.5,311.5,1603,32.4,194,0,0,0,0,0,0
9049,M23908,M,297.3,308.4,1370,50.5,71,0,0,0,0,0,0
8035,L55214,L,300.7,311.8,1564,36.8,11,0,0,0,0,0,0
6568,M21427,M,301.3,310.6,1499,36.1,163,0,0,0,0,0,0
4990,L52169,L,303.9,313.2,1499,37.4,7,0,0,0,0,0,0
7540,L54719,L,300.2,311.3,1487,36.9,71,0,0,0,0,0,0
4274,L51453,L,302.6,310.8,1486,36.4,160,0,0,0,0,0,0
1436,H30849,H,298.8,309.9,1526,42.1,30,0,0,0,0,0,0
2089,L49268,L,299.6,309.4,1331,46.4,16,0,0,0,0,0,0
4559,L51738,L,302.7,310.7,1369,47.5,11,1,0,1,0,0,0
6180,M21039,M,301.1,310.9,1396,45.1,12,0,0,0,0,0,0
8804,L55983,L,297.4,308.5,1486,48.6,75,0,0,0,0,0,0
8518,M23377,M,298.3,309.6,1469,54.8,191,0,0,0,0,0,0
364,L47543,L,297.6,308.3,1438,47.8,84,0,0,0,0,0,0
3042,L50221,L,300.4,309.5,1543,38.9,37,0,0,0,0,0,0
6788,H36201,H,301.1,310.6,1388,58.5,68,0,0,0,0,0,0
9655,L56834,L,299.1,310.0,1367,56.3,203,1,0,0,0,1,0
763,M15622,M,296.7,307.8,1286,60.5,0,0,0,0,0,0,0
7751,L54930,L,300.4,311.7,1444,51.2,174,0,0,0,0,0,0
9517,L56696,L,298.9,310.1,1341,54.5,51,0,0,0,0,0,0
7542,M22401,M,300.3,311.5,1528,40.9,76,0,0,0,0,0,0
7104,H36517,H,300.8,310.3,1777,30.1,38,0,0,0,0,0,0
2136,L49315,L,299.3,309.0,1511,47.8,148,0,0,0,0,0,0
2223,L49402,L,299.7,309.0,1605,33.0,151,0,0,0,0,0,0
8131,H37544,H,300.0,311.2,1393,43.1,45,0,0,0,0,0,0
8919,L56098,L,297.1,308.2,1402,51.2,186,0,0,0,0,0,0
5907,L53086,L,300.7,310.3,1533,35.6,198,0,0,0,0,0,0
3163,L50342,L,300.5,309.9,1480,40.0,148,0,0,0,0,0,0
4158,L51337,L,302.0,310.5,1263,60.6,90,1,0,1,0,0,0
6948,M21807,M,300.7,311.3,1562,37.1,58,0,0,0,0,0,0
6407,L53586,L,300.2,309.8,1526,45.6,175,0,0,0,0,0,0
4638,M19497,M,303.1,311.3,1847,24.7,212,0,0,0,0,0,0
8140,L55319,L,299.5,310.8,1571,38.2,74,0,0,0,0,0,0
5665,M20524,M,302.2,311.4,1539,35.1,24,0,0,0,0,0,0
7100,M21959,M,300.7,310.2,1373,44.1,28,0,0,0,0,0,0
9406,M24265,M,297.7,308.1,1469,48.8,183,0,0,0,0,0,0
299,H29712,H,297.9,308.5,2129,18.7,126,0,0,0,0,0,0
604,L47783,L,297.9,309.8,1336,71.6,31,1,0,0,1,0,0
5362,L52541,L,303.3,312.7,1643,30.7,142,0,0,0,0,0,0
187,L47366,L,298.1,308.3,1301,56.0,63,0,0,0,0,0,0
8385,L55564,L,298.8,309.7,1450,43.1,63,0,0,0,0,0,0
9409,H38822,H,297.9,308.4,1637,34.5,191,0,0,0,0,0,0
9731,L56910,L,298.8,310.0,1528,36.7,147,0,0,0,0,0,0
6391,L53570,L,300.3,309.8,1450,55.0,135,0,0,0,0,0,0
760,M15619,M,296.7,307.8,1537,36.3,233,0,0,0,0,0,0
3654,L50833,L,302.1,311.4,1518,37.4,102,0,0,0,0,0,0
4613,L51792,L,303.0,311.3,2194,16.5,148,0,0,0,0,0,0
4342,L51521,L,301.7,309.8,1398,46.0,109,0,0,0,0,0,0
3989,L51168,L,302.2,311.3,1554,40.2,118,0,0,0,0,0,0
4944,H34357,H,303.6,312.6,1436,42.0,110,0,0,0,0,0,0
9537,L56716,L,299.3,310.5,1818,26.0,102,0,0,0,0,0,0
2166,L49345,L,299.5,309.1,1476,47.8,223,0,0,0,0,0,0
8402,H37815,H,298.5,309.4,1671,31.8,108,0,0,0,0,0,0
8139,L55318,L,299.5,310.8,1356,54.9,72,0,0,0,0,0,0
6891,M21750,M,300.9,311.4,1532,41.5,126,0,0,0,0,0,0
9389,M24248,M,297.5,307.9,1544,37.9,136,0,0,0,0,0,0
4246,M19105,M,302.6,311.1,1520,43.0,88,0,0,0,0,0,0
3357,L50536,L,301.6,310.8,1355,57.8,195,1,0,0,0,1,0
3797,M18656,M,302.1,310.8,1504,37.5,42,0,0,0,0,0,0
2049,L49228,L,299.3,309.2,1465,41.5,127,0,0,0,0,0,0
9587,L56766,L,299.4,310.6,1348,54.5,22,0,0,0,0,0,0
5537,M20396,M,302.3,311.8,1363,54.0,119,1,0,0,0,0,0
2017,L49196,L,298.5,308.3,1458,44.0,44,0,0,0,0,0,0
5129,L52308,L,304.2,313.4,1434,42.5,175,0,0,0,0,0,0
2585,L49764,L,299.1,308.8,1502,46.7,197,0,0,0,0,0,0
2385,M17244,M,299.1,308.3,1506,38.0,125,0,0,0,0,0,0
4457,L51636,L,302.3,310.1,1487,46.0,184,0,0,0,0,0,0
6244,L53423,L,301.0,310.4,2204,16.6,175,0,0,0,0,0,0
6494,L53673,L,300.7,309.8,1363,53.1,183,0,0,0,0,0,0
1934,L49113,L,298.1,308.0,1638,35.1,38,0,0,0,0,0,0
9648,L56827,L,299.2,310.2,1458,47.0,183,0,0,0,0,0,0
7106,L54285,L,300.9,310.4,1536,34.2,45,0,0,0,0,0,0
2424,M17283,M,298.9,308.2,2022,20.0,23,0,0,0,0,0,0
6163,L53342,L,301.0,310.8,1558,34.9,196,0,0,0,0,0,0
9220,M24079,M,297.7,308.8,1350,57.0,105,0,0,0,0,0,0
8244,H37657,H,299.1,310.4,1369,54.5,104,0,0,0,0,0,0
8023,L55202,L,300.9,312.0,1441,43.8,210,0,0,0,0,0,0
3445,L50624,L,301.5,310.6,1381,50.7,206,0,0,0,0,0,0
3132,L50311,L,300.1,309.5,1660,32.7,57,0,0,0,0,0,0
4720,M19579,M,303.4,311.7,1690,34.9,189,0,0,0,0,0,0
3424,L50603,L,301.4,310.4,1496,35.2,153,0,0,0,0,0,0
5460,L52639,L,303.1,312.5,1453,49.1,140,0,0,0,0,0,0
7434,M22293,M,300.1,311.4,1913,21.9,15,0,0,0,0,0,0
5066,L52245,L,304.1,313.0,1566,37.2,7,0,0,0,0,0,0
715,L47894,L,297.4,308.6,1609,36.2,116,0,0,0,0,0,0
8635,L55814,L,297.3,308.3,1411,43.2,63,0,0,0,0,0,0
9247,L56426,L,298.3,308.9,1862,27.0,172,0,0,0,0,0,0
185,L47364,L,298.2,308.2,1667,30.6,59,0,0,0,0,0,0
9008,L56187,L,297.4,308.0,1383,46.2,188,0,0,0,0,0,0
7596,H37009,H,300.5,311.2,1397,45.2,2,0,0,0,0,0,0
1806,H31219,H,298.1,307.7,1376,56.2,113,0,0,0,0,0,0
6688,L53867,L,301.7,311.0,1700,28.7,19,0,0,0,0,0,0
6182,L53361,L,301.0,310.8,1975,19.7,17,0,0,0,0,0,0
7191,L54370,L,300.3,310.3,1345,46.3,50,0,0,0,0,0,0
8494,M23353,M,298.3,309.5,1560,36.9,131,0,0,0,0,0,0
7636,L54815,L,300.3,311.4,1526,38.5,101,0,0,0,0,0,0
4285,L51464,L,301.8,310.0,1493,40.3,185,0,0,0,0,0,0
6342,M21201,M,300.4,309.8,1421,47.2,0,0,0,0,0,0,0
6051,M20910,M,300.9,311.1,1546,37.7,133,0,0,0,0,0,0
644,M15503,M,297.8,309.4,1495,36.5,132,0,0,0,0,0,0
5118,L52297,L,304.1,313.6,1611,31.4,144,0,0,0,0,0,0
7970,L55149,L,300.9,312.1,1711,28.8,74,0,0,0,0,0,0
6429,M21288,M,300.2,309.8,1743,24.1,18,0,0,0,0,0,0
8112,M22971,M,300.4,311.8,1553,33.1,209,1,1,0,0,0,0
9676,M24535,M,299.0,310.2,1298,57.2,10,0,0,0,0,0,0
3705,M18564,M,302.0,311.2,1400,49.5,20,0,0,0,0,0,0
8094,L55273,L,300.2,311.6,1511,35.7,160,0,0,0,0,0,0
7215,M22074,M,299.9,309.8,1625,41.2,109,0,0,0,0,0,0
4978,L52157,L,303.7,312.7,1540,44.8,196,0,0,0,0,0,0
448,M15307,M,297.6,308.7,1376,59.9,74,0,0,0,0,0,0
5639,L52818,L,302.6,312.1,1519,38.1,178,0,0,0,0,0,0
6927,H36340,H,301.1,311.6,1417,53.4,0,0,0,0,0,0,0
7040,H36453,H,300.6,310.5,1519,37.0,91,0,0,0,0,0,0
3293,L50472,L,301.3,310.3,1400,44.3,47,0,0,0,0,0,0
3612,L50791,L,301.7,310.9,1405,46.4,207,1,1,0,0,0,1
9561,L56740,L,299.6,310.9,1487,42.5,164,0,0,0,0,0,0
7567,L54746,L,300.3,311.0,1613,34.7,142,0,0,0,0,0,0
306,L47485,L,297.8,308.4,2129,19.2,148,0,0,0,0,0,0
1622,L48801,L,297.7,307.6,1844,21.9,61,0,0,0,0,0,0
5840,M20699,M,301.4,311.2,1541,36.3,28,0,0,0,0,0,0
3489,L50668,L,301.9,310.9,1379,54.8,99,0,0,0,0,0,0
1534,M16393,M,298.0,308.9,1339,51.4,68,0,0,0,0,0,0
5882,L53061,L,301.4,311.1,1952,22.7,131,0,0,0,0,0,0
6202,M21061,M,301.0,310.9,1510,44.5,66,0,0,0,0,0,0
594,L47773,L,297.5,309.6,1312,50.7,0,0,0,0,0,0,0
3828,M18687,M,302.4,310.9,1469,41.6,124,0,0,0,0,0,0
1489,L48668,L,298.2,309.1,1568,36.3,166,0,0,0,0,0,0
2539,L49718,L,299.1,308.8,1429,50.1,84,0,0,0,0,0,0
2938,L50117,L,300.7,309.6,1810,26.0,195,0,0,0,0,0,0
3062,L50241,L,300.1,309.1,1353,58.7,86,0,0,0,0,0,0
849,L48028,L,296.3,307.4,1465,47.1,215,0,0,0,0,0,0
1343,M16202,M,298.6,310.1,1596,33.0,15,0,0,0,0,0,0
8368,L55547,L,298.9,309.8,1390,49.9,21,0,0,0,0,0,0
827,L48006,L,296.5,307.2,1481,38.2,160,0,0,0,0,0,0
8922,L56101,L,297.1,308.1,1633,33.3,192,0,0,0,0,0,0
3981,M18840,M,302.2,311.3,1375,47.0,98,0,0,0,0,0,0
828,L48007,L,296.5,307.3,1501,42.1,162,0,0,0,0,0,0
1269,L48448,L,298.0,309.5,1496,45.8,46,0,0,0,0,0,0
6401,L53580,L,300.1,309.7,1601,35.8,160,0,0,0,0,0,0
386,M15245,M,297.6,308.6,1414,45.4,138,0,0,0,0,0,0
5790,M20649,M,301.8,311.5,1416,49.0,136,0,0,0,0,0,0
4105,L51284,L,302.1,310.5,1389,49.6,169,0,0,0,0,0,0
5859,L53038,L,301.3,311.0,1348,44.5,78,0,0,0,0,0,0
5235,L52414,L,303.7,312.9,1461,50.1,31,0,0,0,0,0,0
6069,M20928,M,301.0,310.9,2047,17.9,178,0,0,0,0,0,0
8552,M23411,M,298.2,309.1,1457,49.0,77,0,0,0,0,0,0
5388,L52567,L,302.8,312.2,1433,50.0,216,0,0,0,0,0,0
42,L47221,L,298.8,309.1,1368,50.8,115,0,0,0,0,0,0
3957,M18816,M,302.3,311.4,1500,40.2,30,0,0,0,0,0,0
7416,L54595,L,300.1,311.2,1489,39.1,188,0,0,0,0,0,0
9509,L56688,L,299.2,310.4,1611,36.4,32,0,0,0,0,0,0
6630,L53809,L,301.6,310.5,1397,49.4,104,0,0,0,0,0,0
9791,L56970,L,298.6,309.5,1483,43.2,92,0,0,0,0,0,0
349,L47528,L,297.6,308.3,1617,31.7,39,0,0,0,0,0,0
4175,L51354,L,302.3,310.7,1499,37.8,137,0,0,0,0,0,0
4019,M18878,M,302.0,310.8,1783,23.1,190,0,0,0,0,0,0
3835,M18694,M,302.3,311.1,1295,57.1,146,0,0,0,0,0,0
6440,L53619,L,300.6,310.1,1656,32.7,44,0,0,0,0,0,0
2531,L49710,L,298.9,308.7,1438,51.7,64,0,0,0,0,0,0
6445,M21304,M,300.8,310.3,1270,61.0,54,0,0,0,0,0,0
1626,L48805,L,297.9,307.8,1365,46.9,73,0,0,0,0,0,0
962,L48141,L,295.8,306.5,1493,40.5,90,0,0,0,0,0,0
7673,M22532,M,300.5,311.7,2141,17.2,196,0,0,0,0,0,0
9094,M23953,M,297.3,308.1,1709,30.6,196,0,0,0,0,0,0
4412,L51591,L,302.5,310.3,1688,31.6,66,0,0,0,0,0,0
2951,M17810,M,300.7,309.5,1445,46.4,24,0,0,0,0,0,0
7763,M22622,M,300.3,311.5,1400,43.8,0,0,0,0,0,0,0
2390,L49569,L,299.2,308.5,1867,27.0,138,0,0,0,0,0,0
348,L47527,L,297.5,308.3,1544,40.8,37,0,0,0,0,0,0
8019,L55198,L,301.0,311.9,1889,23.5,198,0,0,0,0,0,0
3398,L50577,L,301.4,310.6,1648,30.7,90,0,0,0,0,0,0
1821,L49000,L,298.1,307.5,1493,43.7,153,0,0,0,0,0,0
5562,M20421,M,302.3,311.7,1341,46.3,194,0,0,0,0,0,0
6621,M21480,M,301.6,310.7,1791,23.8,81,0,0,0,0,0,0
9708,L56887,L,299.0,310.1,1699,32.9,87,0,0,0,0,0,0
8033,L55212,L,300.8,312.0,1416,46.5,7,0,0,0,0,0,0
3275,L50454,L,301.3,310.0,1665,31.4,0,0,0,0,0,0,0
1377,M16236,M,298.8,310.2,1527,31.2,102,0,0,0,0,0,0
9943,L57122,L,298.4,308.1,1375,50.8,94,0,0,0,0,0,0
5629,L52808,L,302.7,312.1,1688,32.0,155,0,0,0,0,0,0
5485,M20344,M,302.5,312.0,1826,25.3,203,0,0,0,0,0,0
719,L47898,L,297.5,308.8,1477,39.0,127,0,0,0,0,0,0
1107,L48286,L,296.7,307.6,1540,38.6,53,0,0,0,0,0,0
4815,L51994,L,303.4,311.8,1401,53.0,208,1,0,0,0,1,0
9790,L56969,L,298.6,309.6,1715,28.4,90,0,0,0,0,0,0
1900,L49079,L,297.8,307.5,1388,40.0,159,0,0,0,0,0,0
5975,L53154,L,300.5,310.7,1488,39.4,159,0,0,0,0,0,0
2593,L49772,L,298.9,308.6,1539,45.4,4,0,0,0,0,0,0
6659,L53838,L,301.4,310.4,1430,50.9,178,0,0,0,0,0,0
1835,L49014,L,297.8,307.2,1498,38.1,188,0,0,0,0,0,0
2015,L49194,L,298.6,308.4,1310,59.7,40,0,0,0,0,0,0
5398,M20257,M,302.8,312.3,1416,42.7,241,0,0,0,0,0,0
3750,L50929,L,302.4,311.1,1652,33.9,139,0,0,0,0,0,0
6866,L54045,L,301.1,311.4,1531,38.7,55,0,0,0,0,0,0
1398,L48577,L,299.1,310.2,1569,38.2,155,0,0,0,0,0,0
2753,M17612,M,299.7,309.1,1851,24.7,189,0,0,0,0,0,0
4119,L51298,L,302.0,310.6,1366,47.7,206,0,0,0,0,0,0
482,M15341,M,297.3,309.0,1556,39.5,168,0,0,0,0,0,0
3262,H32675,H,301.3,310.1,1469,39.7,179,0,0,0,0,0,0
1423,L48602,L,298.7,309.8,1530,35.5,0,0,0,0,0,0,0
5630,L52809,L,302.7,312.2,1405,51.4,157,0,0,0,0,0,0
7844,M22703,M,300.1,311.7,1400,48.5,205,0,0,0,0,0,0
171,M15030,M,298.4,308.2,1610,35.0,24,0,0,0,0,0,0
2769,L49948,L,300.0,309.5,1675,30.2,11,0,0,0,0,0,0
3232,L50411,L,300.7,309.3,1425,45.3,100,0,0,0,0,0,0
926,H30339,H,295.6,306.1,1623,30.9,210,0,0,0,0,0,0
9719,L56898,L,298.9,309.9,1517,36.6,117,0,0,0,0,0,0
4499,H33912,H,302.6,310.4,1614,36.0,74,0,0,0,0,0,0
7113,L54292,L,300.9,310.4,1427,47.0,65,0,0,0,0,0,0
607,L47786,L,297.9,309.8,1461,50.5,38,0,0,0,0,0,0
3416,L50595,L,301.4,310.4,1579,36.9,133,0,0,0,0,0,0
6996,M21855,M,300.6,310.7,1705,31.2,181,0,0,0,0,0,0
5489,L52668,L,302.7,312.2,1450,52.1,213,1,0,0,0,1,0
7075,M21934,M,300.7,310.6,1488,39.2,189,0,0,0,0,0,0
1137,L48316,L,296.9,307.8,1557,38.1,135,0,0,0,0,0,0
8727,L55906,L,297.2,308.6,1562,33.0,84,0,0,0,0,0,0
4587,L51766,L,302.7,310.9,1395,48.3,80,0,0,0,0,0,0
8956,M23815,M,297.4,308.0,1355,55.1,63,0,0,0,0,0,0
5648,H35061,H,302.5,311.8,2370,14.7,198,0,0,0,0,0,0
5850,M20709,M,301.4,311.2,1434,47.6,52,0,0,0,0,0,0
8478,H37891,H,298.5,309.6,1579,33.5,91,0,0,0,0,0,0
1486,M16345,M,298.1,309.0,1976,19.3,158,0,0,0,0,0,0
2653,L49832,L,299.9,309.5,1772,23.5,167,0,0,0,0,0,0
1809,L48988,L,298.1,307.7,2567,12.8,125,1,0,0,1,0,0
9722,L56901,L,298.8,309.8,1490,40.6,124,0,0,0,0,0,0
3925,M18784,M,302.5,311.4,1636,35.0,157,0,0,0,0,0,0
9907,M24766,M,298.6,309.1,1587,37.3,203,0,0,0,0,0,0
9228,L56407,L,298.0,309.1,1473,44.3,124,0,0,0,0,0,0
1186,L48365,L,297.3,308.4,1491,46.5,29,0,0,0,0,0,0
6900,L54079,L,300.9,311.6,1671,33.5,148,0,0,0,0,0,0
4525,M19384,M,302.5,310.5,1527,38.8,136,0,0,0,0,0,0
1278,M16137,M,298.2,309.4,1408,46.5,76,0,0,0,0,0,0
425,L47604,L,297.3,308.4,1430,45.7,15,0,0,0,0,0,0
4529,L51708,L,302.5,310.5,1507,39.5,147,0,0,0,0,0,0
9224,L56403,L,297.9,309.0,1382,43.9,116,0,0,0,0,0,0
5673,H35086,H,302.1,311.6,1701,26.2,46,0,0,0,0,0,0
3261,M18120,M,301.3,310.0,2068,17.8,176,0,0,0,0,0,0
618,M15477,M,298.1,310.0,1393,43.1,65,0,0,0,0,0,0
5881,L53060,L,301.5,311.1,1434,49.6,129,0,0,0,0,0,0
730,L47909,L,297.3,308.6,1586,37.7,155,0,0,0,0,0,0
1194,L48373,L,297.1,308.2,1347,50.8,49,0,0,0,0,0,0
8880,L56059,L,298.0,309.2,1527,39.5,85,0,0,0,0,0,0
9921,H39334,H,298.5,308.7,1450,43.9,28,0,0,0,0,0,0
9327,L56506,L,298.6,309.3,1677,31.2,180,0,0,0,0,0,0
4518,L51697,L,302.4,310.3,1520,31.6,121,0,0,0,0,0,0
9819,M24678,M,298.6,309.4,1407,45.1,176,0,0,0,0,0,0
6241,M21100,M,301.2,310.7,1394,42.8,168,0,0,0,0,0,0
2280,L49459,L,299.4,308.7,1525,39.0,90,0,0,0,0,0,0
7086,L54265,L,300.6,310.3,1484,41.0,213,0,0,0,0,0,0
6219,H35632,H,301.0,310.6,1366,50.6,106,0,0,0,0,0,0
6605,M21464,M,301.5,310.6,1573,37.4,37,0,0,0,0,0,0
2110,M16969,M,299.3,309.0,1496,43.4,67,0,0,0,0,0,0
2097,M16956,M,299.5,309.4,1387,56.2,32,0,0,0,0,0,0
3937,L51116,L,302.5,311.5,1985,18.8,190,0,0,0,0,0,0
2972,M17831,M,300.7,309.5,1393,43.9,81,0,0,0,0,0,0
454,L47633,L,297.4,308.7,1510,36.2,92,0,0,0,0,0,0
1081,L48260,L,297.0,307.8,1774,28.0,188,0,0,0,0,0,0
1451,M16310,M,299.0,310.3,1447,39.9,78,0,0,0,0,0,0
8361,L55540,L,298.6,309.6,1540,35.8,5,0,0,0,0,0,0
702,L47881,L,297.7,308.8,1515,40.1,82,0,0,0,0,0,0
1501,M16360,M,298.0,308.7,2101,17.4,198,0,0,0,0,0,0
4199,M19058,M,302.4,311.1,1432,44.5,195,0,0,0,0,0,0
6848,L54027,L,301.2,311.4,1757,28.0,6,0,0,0,0,0,0
2394,L49573,L,299.2,308.5,1544,41.6,146,0,0,0,0,0,0
8722,L55901,L,297.2,308.7,1669,30.7,72,0,0,0,0,0,0
4590,L51769,L,302.8,311.1,1721,30.0,87,0,0,0,0,0,0
1689,L48868,L,297.9,307.4,1606,35.5,14,0,0,0,0,0,0
5293,M20152,M,303.9,313.3,1567,35.0,168,0,0,0,0,0,0
9501,L56680,L,299.2,310.2,1697,30.6,12,0,0,0,0,0,0
8142,L55321,L,299.6,310.8,1393,49.9,78,0,0,0,0,0,0
3698,L50877,L,302.2,311.2,1928,23.1,2,0,0,0,0,0,0
8957,L56136,L,297.4,308.1,1348,57.4,66,0,0,0,0,0,0
4505,L51684,L,302.4,310.1,1645,31.6,93,0,0,0,0,0,0
2066,L49245,L,299.7,309.6,1419,45.1,170,0,0,0,0,0,0
5417,L52596,L,302.6,312.3,1660,30.3,36,0,0,0,0,0,0
1045,L48224,L,296.5,307.6,1512,43.6,92,0,0,0,0,0,0
7257,H36670,H,300.2,310.3,1408,42.5,0,0,0,0,0,0,0
7217,M22076,M,300.0,309.9,1651,28.1,114,0,0,0,0,0,0
390,M15249,M,297.6,308.7,1408,54.8,147,0,0,0,0,0,0
1819,M16678,M,298.1,307.7,1435,40.9,147,0,0,0,0,0,0
1690,L48869,L,297.9,307.5,1561,37.7,16,0,0,0,0,0,0
4650,M19509,M,303.3,311.4,1395,59.1,4,0,0,0,0,0,0
4054,M18913,M,301.9,310.9,2305,16.1,42,0,0,0,0,0,0
1257,M16116,M,297.5,308.9,1535,37.7,12,0,0,0,0,0,0
5658,L52837,L,302.3,311.5,1794,26.1,7,0,0,0,0,0,0
2678,L49857,L,299.8,309.5,1495,39.6,10,0,0,0,0,0,0
7141,L54320,L,300.5,309.9,1382,46.5,134,0,0,0,0,0,0
1019,L48198,L,296.3,307.2,1291,58.6,29,0,0,0,0,0,0
4173,L51352,L,302.2,310.6,1386,50.0,132,0,0,0,0,0,0
580,M15439,M,297.8,309.7,1700,31.3,200,0,0,0,0,0,0
5416,M20275,M,302.6,312.4,1410,50.3,33,0,0,0,0,0,0
5253,L52432,L,303.5,313.0,1322,59.5,71,0,0,0,0,0,0
5063,L52242,L,304.0,312.9,1313,53.9,202,0,0,0,0,0,0
2822,M17681,M,300.3,309.6,1419,42.5,137,0,0,0,0,0,0
5826,L53005,L,301.3,311.1,1413,42.0,221,0,0,0,0,0,0
85,L47264,L,298.9,308.9,1422,47.6,15,0,0,0,0,0,0
8500,L55679,L,298.4,309.6,1655,30.2,146,0,0,0,0,0,0
5529,L52708,L,302.4,311.8,1384,50.9,99,0,0,0,0,0,0
4403,H33816,H,302.3,310.2,1506,33.8,43,0,0,0,0,0,0
83,L47262,L,298.9,308.9,1453,40.8,11,0,0,0,0,0,0
1869,L49048,L,298.3,308.0,1361,56.9,81,0,0,0,0,0,0
7236,L54415,L,299.8,310.0,1361,53.8,167,0,0,0,0,0,0
3904,H33317,H,302.2,311.1,1476,39.6,96,0,0,0,0,0,0
1249,L48428,L,297.2,308.6,1489,40.2,214,0,0,0,0,0,0
3773,L50952,L,302.4,311.1,1448,44.8,195,0,0,0,0,0,0
3340,L50519,L,301.6,310.9,1492,45.2,155,0,0,0,0,0,0
5716,H35129,H,302.2,311.9,1597,35.8,160,0,0,0,0,0,0
8955,L56134,L,297.3,308.0,1447,49.0,61,0,0,0,0,0,0
6000,M20859,M,300.4,310.2,1671,30.5,234,1,1,0,0,0,0
2590,L49769,L,299.0,308.7,2250,16.6,208,0,0,0,0,0,0
1487,M16346,M,298.2,309.2,1524,34.6,161,0,0,0,0,0,0
855,M15714,M,296.3,307.3,1498,41.6,15,0,0,0,0,0,0
6509,H35922,H,301.0,310.1,1756,30.7,2,0,0,0,0,0,0
3551,M18410,M,301.9,311.0,1432,41.5,51,0,0,0,0,0,0
4939,M19798,M,303.5,312.4,1606,30.1,98,0,0,0,0,0,0
9287,L56466,L,298.2,308.9,1605,32.0,79,0,0,0,0,0,0
7796,H37209,H,300.1,311.6,1674,29.6,85,0,0,0,0,0,0
7303,L54482,L,300.1,310.5,1494,44.2,117,0,0,0,0,0,0
260,M15119,M,298.1,308.2,1420,63.9,19,1,0,0,1,0,0
1805,L48984,L,298.1,307.7,1495,48.1,111,0,0,0,0,0,0
7505,L54684,L,300.4,311.8,1589,42.0,201,0,0,0,0,0,0
8568,L55747,L,298.0,308.7,1511,45.8,114,0,0,0,0,0,0
3611,M18470,M,301.7,310.8,1594,32.4,204,0,0,0,0,0,0
1477,L48656,L,298.4,309.5,1692,28.3,136,0,0,0,0,0,0
6449,H35862,H,300.7,310.2,1877,24.8,64,0,0,0,0,0,0
7724,L54903,L,300.5,311.6,1730,30.2,106,0,0,0,0,0,0
7819,L54998,L,299.8,311.2,2142,16.6,144,0,0,0,0,0,0
4192,L51371,L,302.4,311.0,1317,59.4,179,0,0,0,0,0,0
6609,M21468,M,301.5,310.4,1593,36.8,50,0,0,0,0,0,0
6175,L53354,L,300.9,310.7,1573,31.2,2,0,0,0,0,0,0
8229,M23088,M,299.1,310.4,1422,49.3,69,0,0,0,0,0,0
9961,L57140,L,298.2,307.8,1575,35.0,137,0,0,0,0,0,0
3630,L50809,L,302.1,311.3,1415,44.1,43,0,0,0,0,0,0
831,L48010,L,296.6,307.4,1631,35.0,168,0,0,0,0,0,0
4538,L51717,L,302.3,310.2,1548,35.3,170,0,0,0,0,0,0
4268,L51447,L,302.6,311.0,1520,42.8,148,0,0,0,0,0,0
3584,L50763,L,301.8,310.7,1751,29.3,133,0,0,0,0,0,0
3729,L50908,L,302.3,311.3,1457,44.5,83,0,0,0,0,0,0
526,L47705,L,297.4,309.4,1466,45.5,53,0,0,0,0,0,0
4477,L51656,L,302.6,310.4,1415,52.1,12,0,0,0,0,0,0
4332,M19191,M,301.6,309.9,1746,31.1,83,0,0,0,0,0,0
4522,L51701,L,302.4,310.4,1865,23.9,129,0,0,0,0,0,0
5199,L52378,L,303.8,312.8,1428,53.3,152,0,0,0,0,0,0
9927,M24786,M,298.5,308.6,1897,20.2,50,0,0,0,0,0,0
8657,M23516,M,297.3,308.3,1697,27.4,121,0,0,0,0,0,0
3013,L50192,L,300.4,309.6,1432,44.7,192,0,0,0,0,0,0
4040,L51219,L,301.9,310.8,1567,39.3,9,0,0,0,0,0,0
8677,M23536,M,297.3,308.5,1520,42.4,171,0,0,0,0,0,0
637,L47816,L,298.3,309.9,1463,43.9,116,0,0,0,0,0,0
395,L47574,L,297.5,308.4,1528,39.9,160,0,0,0,0,0,0
807,M15666,M,297.0,307.9,1422,53.0,115,0,0,0,0,0,0
8345,L55524,L,298.8,309.7,1609,40.4,169,0,0,0,0,0,0
5883,L53062,L,301.4,311.1,1469,36.9,133,0,0,0,0,0,0
8080,L55259,L,300.2,311.5,1528,36.1,125,0,0,0,0,0,0
7377,L54556,L,299.5,310.0,1481,43.1,90,0,0,0,0,0,0
1139,L48318,L,296.9,307.9,1435,41.6,139,0,0,0,0,0,0
6571,L53750,L,301.4,310.6,1634,31.1,171,0,0,0,0,0,0
3948,H33361,H,302.2,311.3,1749,29.2,5,0,0,0,0,0,0
2745,L49924,L,299.7,309.2,1620,30.0,168,0,0,0,0,0,0
8071,M22930,M,300.5,312.0,1867,23.0,103,0,0,0,0,0,0
4394,M19253,M,302.2,310.1,1572,34.6,17,0,0,0,0,0,0
3994,L51173,L,302.3,311.3,1324,47.8,131,0,0,0,0,0,0
433,M15292,M,297.6,308.5,1466,39.7,34,0,0,0,0,0,0
1588,M16447,M,298.2,308.3,1448,43.3,199,0,0,0,0,0,0
4984,L52163,L,303.8,313.1,1869,25.8,211,0,0,0,0,0,0
